word;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
embolism;0.0;0.0;0.0;0.516;0.0;0.531;0.0;0.0
embrace;0.0;0.617;0.0;0.0;0.676;0.0;0.312;0.602
emergency;0.0;0.0;0.0;0.719;0.0;0.641;0.828;0.0
emetophobia;0.0;0.0;0.0;0.656;0.0;0.0;0.0;0.0
eminence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.594
emo;0.0;0.0;0.0;0.0;0.0;0.141;0.0;0.0
emotional;0.0;0.0;0.0;0.0;0.0;0.438;0.0;0.0
emphasize;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.438
employ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.445
emptiness;0.0;0.0;0.0;0.0;0.0;0.727;0.0;0.0
empty;0.0;0.0;0.0;0.0;0.0;0.364;0.0;0.0
enable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.508
enablement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
enchant;0.0;0.562;0.0;0.0;0.734;0.0;0.422;0.0
enchanted;0.0;0.0;0.0;0.0;0.781;0.0;0.0;0.516
enchanting;0.0;0.617;0.0;0.0;0.828;0.0;0.0;0.0
encomiastic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.383
encomium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453
encore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.438
encourage;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.625
encouraged;0.0;0.0;0.0;0.0;0.656;0.0;0.0;0.0
encouragement;0.0;0.0;0.0;0.0;0.545;0.0;0.0;0.0
encroachment;0.0;0.0;0.0;0.656;0.0;0.0;0.0;0.0
encumbrance;0.333;0.0;0.0;0.328;0.0;0.441;0.0;0.0
encyclopedia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.672
endanger;0.0;0.516;0.0;0.688;0.0;0.0;0.0;0.0
endangered;0.0;0.0;0.0;0.656;0.0;0.0;0.0;0.0
endeavor;0.0;0.586;0.0;0.0;0.0;0.0;0.0;0.0
endemic;0.0;0.0;0.508;0.484;0.0;0.5;0.0;0.0
endless;0.198;0.0;0.0;0.297;0.303;0.328;0.0;0.344
endocarditis;0.0;0.0;0.0;0.531;0.0;0.562;0.0;0.0
endorse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.633
endow;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.492
endowment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.594
enema;0.0;0.0;0.727;0.0;0.0;0.0;0.0;0.0
enemy;0.667;0.0;0.562;0.625;0.0;0.0;0.0;0.0
energy;0.0;0.0;0.0;0.0;0.422;0.0;0.0;0.0
enforce;0.424;0.0;0.0;0.516;0.0;0.0;0.0;0.0
engaged;0.0;0.641;0.0;0.0;0.652;0.0;0.0;0.625
engaging;0.0;0.0;0.0;0.0;0.485;0.0;0.0;0.547
engulf;0.0;0.484;0.0;0.0;0.0;0.0;0.0;0.0
enigmatic;0.0;0.0;0.0;0.329;0.0;0.0;0.0;0.0
enjoy;0.0;0.578;0.0;0.0;0.812;0.0;0.0;0.484
enjoying;0.0;0.586;0.0;0.0;0.771;0.0;0.0;0.586
enlighten;0.0;0.0;0.0;0.0;0.758;0.0;0.0;0.594
enlightenment;0.0;0.0;0.0;0.0;0.609;0.0;0.0;0.602
enliven;0.0;0.0;0.0;0.0;0.672;0.0;0.5;0.445
enmity;0.51;0.0;0.0;0.547;0.0;0.406;0.0;0.0
enraged;0.927;0.0;0.0;0.0;0.0;0.0;0.0;0.0
enroll;0.0;0.477;0.0;0.0;0.0;0.0;0.0;0.461
ensemble;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539
enslaved;0.625;0.0;0.836;0.781;0.0;0.828;0.0;0.0
entangled;0.544;0.0;0.242;0.438;0.0;0.377;0.0;0.0
entertain;0.0;0.0;0.0;0.0;0.773;0.0;0.0;0.0
entertained;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0
entertaining;0.0;0.602;0.0;0.0;0.688;0.0;0.0;0.0
entertainment;0.0;0.539;0.0;0.0;0.603;0.0;0.359;0.344
enthusiasm;0.0;0.711;0.0;0.0;0.742;0.0;0.641;0.0
enthusiast;0.0;0.586;0.0;0.0;0.471;0.0;0.445;0.0
enthusiastic;0.0;0.0;0.0;0.0;0.875;0.0;0.0;0.0
entrails;0.0;0.0;0.719;0.0;0.0;0.0;0.0;0.0
entrust;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.812
envy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.219
epidemic;0.406;0.445;0.594;0.776;0.0;0.688;0.648;0.0
episcopal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.477
epitaph;0.0;0.0;0.0;0.0;0.0;0.531;0.0;0.0
equality;0.0;0.0;0.0;0.0;0.394;0.0;0.0;0.727
eradicate;0.682;0.0;0.0;0.0;0.0;0.0;0.0;0.0
eradication;0.685;0.0;0.516;0.828;0.0;0.0;0.0;0.0
erase;0.0;0.0;0.0;0.303;0.0;0.0;0.0;0.0
erased;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.195
erotic;0.0;0.641;0.0;0.0;0.5;0.0;0.5;0.219
errand;0.0;0.344;0.0;0.0;0.0;0.0;0.0;0.43
erratic;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
error;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
erupt;0.742;0.0;0.0;0.0;0.0;0.0;0.789;0.0
eruption;0.667;0.0;0.0;0.672;0.0;0.0;0.883;0.0
escalate;0.569;0.0;0.0;0.0;0.0;0.0;0.0;0.0
escape;0.0;0.625;0.0;0.406;0.0;0.0;0.0;0.0
escaped;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
eschew;0.324;0.0;0.453;0.0;0.0;0.172;0.0;0.0
escort;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
establish;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.641
established;0.0;0.0;0.0;0.0;0.303;0.0;0.0;0.0
esteem;0.0;0.0;0.0;0.0;0.439;0.172;0.0;0.688
estimable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43
estimation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.336
eternal;0.0;0.0;0.0;0.0;0.469;0.0;0.0;0.0
eternity;0.0;0.0;0.0;0.0;0.0;0.266;0.0;0.0
ethereal;0.0;0.0;0.0;0.328;0.0;0.0;0.0;0.0
eulogistic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
eulogium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.359
eulogize;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
eulogy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
euphoria;0.0;0.0;0.0;0.0;0.922;0.0;0.0;0.0
euthanasia;0.0;0.0;0.0;0.594;0.0;0.927;0.0;0.0
evacuate;0.0;0.0;0.0;0.578;0.0;0.0;0.0;0.0
evade;0.344;0.0;0.219;0.344;0.0;0.0;0.0;0.0
evanescence;0.0;0.0;0.0;0.0;0.0;0.312;0.453;0.0
evasion;0.0;0.0;0.0;0.562;0.0;0.484;0.0;0.0
eventual;0.0;0.492;0.0;0.0;0.0;0.0;0.0;0.0
eventuality;0.0;0.5;0.0;0.141;0.0;0.0;0.0;0.0
eventually;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
evergreen;0.0;0.0;0.0;0.0;0.281;0.0;0.0;0.531
everlasting;0.0;0.0;0.0;0.0;0.578;0.0;0.0;0.57
everyman;0.0;0.0;0.0;0.178;0.0;0.0;0.0;0.0
evict;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
eviction;0.435;0.0;0.383;0.596;0.0;0.594;0.0;0.0
evident;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625
evil;0.706;0.0;0.758;0.833;0.0;0.672;0.0;0.0
exacerbation;0.531;0.0;0.0;0.516;0.0;0.0;0.0;0.0
exaggerate;0.263;0.0;0.0;0.0;0.0;0.0;0.0;0.0
exalt;0.0;0.562;0.0;0.0;0.636;0.0;0.0;0.555
exaltation;0.0;0.0;0.0;0.0;0.682;0.0;0.0;0.445
exalted;0.0;0.0;0.0;0.0;0.591;0.0;0.0;0.539
exam;0.0;0.0;0.0;0.359;0.0;0.0;0.0;0.0
examination;0.0;0.0;0.0;0.204;0.0;0.0;0.32;0.0
exasperation;0.424;0.0;0.328;0.0;0.0;0.0;0.0;0.0
excavation;0.0;0.578;0.0;0.0;0.0;0.0;0.367;0.0
exceed;0.0;0.539;0.0;0.0;0.348;0.0;0.0;0.0
excel;0.0;0.461;0.0;0.0;0.5;0.0;0.445;0.609
excellence;0.0;0.0;0.141;0.0;0.818;0.0;0.0;0.727
excellent;0.0;0.0;0.0;0.0;0.812;0.0;0.0;0.656
exception;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.305
exchange;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453
excitation;0.172;0.703;0.0;0.391;0.891;0.0;0.641;0.0
excite;0.191;0.742;0.0;0.132;0.697;0.0;0.695;0.0
excited;0.0;0.859;0.0;0.0;0.818;0.0;0.625;0.453
excitement;0.0;0.82;0.0;0.0;0.922;0.0;0.734;0.0
exciting;0.0;0.797;0.0;0.0;0.853;0.0;0.672;0.0
exclaim;0.0;0.0;0.0;0.0;0.0;0.0;0.789;0.0
excluded;0.0;0.0;0.328;0.0;0.0;0.609;0.0;0.0
excluding;0.0;0.0;0.0;0.0;0.0;0.281;0.0;0.0
exclusion;0.0;0.0;0.367;0.636;0.0;0.5;0.0;0.0
excrement;0.0;0.0;0.883;0.0;0.0;0.0;0.0;0.0
excretion;0.0;0.0;0.828;0.0;0.0;0.0;0.0;0.0
excruciating;0.0;0.0;0.0;0.719;0.0;0.0;0.0;0.0
execution;0.917;0.0;0.0;0.844;0.0;0.859;0.0;0.328
executioner;0.644;0.0;0.0;0.859;0.0;0.667;0.0;0.0
executor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.406
exercise;0.0;0.0;0.0;0.0;0.258;0.0;0.0;0.0
exhausted;0.0;0.0;0.0;0.0;0.0;0.391;0.0;0.0
exhaustion;0.0;0.297;0.0;0.0;0.0;0.375;0.0;0.0
exhaustive;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.438
exhilaration;0.0;0.0;0.0;0.0;0.891;0.0;0.672;0.0
exigent;0.0;0.508;0.336;0.391;0.0;0.0;0.492;0.0
exile;0.469;0.0;0.0;0.516;0.0;0.742;0.0;0.0
exorcism;0.0;0.0;0.0;0.8;0.0;0.641;0.0;0.0
expect;0.0;0.742;0.0;0.0;0.0;0.0;0.148;0.477
expectance;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
expectancy;0.0;0.727;0.0;0.0;0.0;0.0;0.0;0.0
expectant;0.0;0.789;0.0;0.0;0.0;0.0;0.0;0.0
expectation;0.0;0.695;0.0;0.0;0.0;0.0;0.0;0.0
expected;0.0;0.562;0.0;0.0;0.0;0.0;0.0;0.0
expecting;0.0;0.727;0.0;0.0;0.0;0.0;0.0;0.0
expedient;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.531
expedition;0.0;0.641;0.0;0.0;0.0;0.0;0.0;0.0
expel;0.656;0.0;0.391;0.438;0.0;0.414;0.0;0.0
experience;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0
experienced;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.602
experiment;0.0;0.58;0.0;0.0;0.0;0.0;0.414;0.0
expert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.664
expertise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.68
expire;0.0;0.0;0.0;0.0;0.0;0.562;0.0;0.0
explain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
expletive;0.672;0.0;0.0;0.0;0.0;0.0;0.0;0.0
explode;0.859;0.0;0.0;0.828;0.0;0.5;0.906;0.0
explore;0.0;0.695;0.0;0.0;0.0;0.0;0.0;0.0
explosion;0.0;0.0;0.0;0.879;0.0;0.0;0.898;0.0
explosions;0.0;0.0;0.0;0.0;0.061;0.0;0.0;0.0
explosive;0.894;0.523;0.0;0.859;0.0;0.0;0.883;0.0
expose;0.0;0.562;0.0;0.375;0.0;0.0;0.0;0.0
expulsion;0.641;0.0;0.578;0.547;0.0;0.469;0.0;0.0
exquisite;0.0;0.0;0.0;0.0;0.688;0.0;0.0;0.0
exterminate;0.0;0.0;0.0;0.81;0.0;0.736;0.0;0.0
extermination;0.824;0.0;0.0;0.797;0.0;0.0;0.0;0.0
extinct;0.0;0.0;0.0;0.0;0.0;0.703;0.0;0.0
extinguish;0.394;0.0;0.0;0.0;0.0;0.0;0.0;0.0
extol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.406
extrajudicial;0.0;0.0;0.0;0.422;0.0;0.0;0.0;0.0
extricate;0.0;0.461;0.0;0.0;0.0;0.0;0.0;0.0
exuberance;0.0;0.0;0.0;0.0;0.922;0.0;0.0;0.0
eyewitness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.547
fab;0.0;0.0;0.0;0.0;0.531;0.0;0.0;0.0
fabrication;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
fabulous;0.0;0.0;0.0;0.0;0.922;0.0;0.0;0.0
fact;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.727
facts;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.656
faculty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.383
fade;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.359
faeces;0.0;0.0;0.812;0.0;0.0;0.0;0.0;0.0
failing;0.234;0.383;0.0;0.531;0.0;0.641;0.0;0.0
failure;0.0;0.0;0.398;0.578;0.0;0.812;0.0;0.0
fain;0.0;0.445;0.0;0.0;0.167;0.0;0.0;0.398
fainting;0.0;0.0;0.0;0.422;0.0;0.359;0.5;0.0
fairly;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.594
faith;0.0;0.438;0.0;0.0;0.453;0.0;0.0;0.742
faithful;0.0;0.0;0.0;0.0;0.529;0.0;0.0;0.797
faithfulness;0.0;0.0;0.0;0.0;0.553;0.0;0.0;0.0
faithless;0.0;0.0;0.0;0.0;0.0;0.609;0.0;0.0
fall;0.0;0.0;0.0;0.0;0.0;0.418;0.0;0.0
fallacious;0.424;0.0;0.0;0.0;0.0;0.0;0.0;0.0
falling;0.0;0.0;0.0;0.0;0.0;0.422;0.0;0.0
fallout;0.0;0.0;0.0;0.0;0.0;0.469;0.0;0.0
falsehood;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.164
falsification;0.379;0.0;0.0;0.0;0.0;0.0;0.0;0.0
falsify;0.0;0.0;0.406;0.0;0.0;0.0;0.0;0.0
falsity;0.0;0.0;0.43;0.0;0.0;0.0;0.0;0.0
falter;0.0;0.0;0.0;0.438;0.0;0.0;0.0;0.0
familiar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.656
familiarity;0.0;0.391;0.0;0.0;0.333;0.0;0.0;0.68
family;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
familytime;0.0;0.0;0.0;0.0;0.515;0.0;0.0;0.0
famine;0.0;0.0;0.0;0.0;0.0;0.812;0.0;0.0
fanaticism;0.0;0.0;0.0;0.344;0.0;0.0;0.0;0.0
fancy;0.0;0.32;0.0;0.0;0.516;0.0;0.0;0.0
fanfare;0.0;0.562;0.0;0.0;0.594;0.0;0.484;0.0
fang;0.0;0.0;0.0;0.516;0.0;0.0;0.0;0.0
fangs;0.0;0.0;0.0;0.672;0.0;0.0;0.0;0.0
farcical;0.0;0.0;0.391;0.0;0.0;0.0;0.0;0.0
farewell;0.0;0.0;0.0;0.0;0.0;0.438;0.0;0.0
farm;0.0;0.352;0.0;0.0;0.0;0.0;0.0;0.0
fascinate;0.0;0.0;0.0;0.0;0.0;0.0;0.562;0.0
fascination;0.0;0.0;0.0;0.0;0.0;0.0;0.43;0.0
fashion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.266
fasting;0.0;0.0;0.0;0.0;0.0;0.22;0.0;0.0
fat;0.0;0.0;0.617;0.0;0.0;0.203;0.0;0.0
fatal;0.712;0.0;0.0;0.828;0.0;0.922;0.0;0.0
fatality;0.0;0.0;0.0;0.906;0.0;0.766;0.0;0.0
fate;0.0;0.555;0.0;0.0;0.0;0.0;0.0;0.438
father;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
fatigued;0.0;0.0;0.0;0.0;0.0;0.406;0.0;0.0
fatty;0.0;0.0;0.539;0.0;0.0;0.312;0.0;0.0
fault;0.0;0.0;0.0;0.0;0.0;0.406;0.0;0.0
faultless;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.672
faults;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.227
faulty;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
favor;0.0;0.0;0.0;0.0;0.348;0.0;0.0;0.0
favorable;0.0;0.5;0.0;0.0;0.561;0.0;0.297;0.656
favorite;0.0;0.0;0.0;0.0;0.688;0.0;0.0;0.484
favoriteholiday;0.0;0.0;0.0;0.0;0.844;0.0;0.0;0.0
favs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
fear;0.5;0.0;0.0;0.828;0.0;0.0;0.0;0.0
feared;0.0;0.0;0.0;0.782;0.0;0.0;0.0;0.0
fearful;0.0;0.0;0.0;0.766;0.0;0.766;0.0;0.0
fearfully;0.0;0.0;0.0;0.656;0.0;0.609;0.531;0.0
fearing;0.0;0.0;0.0;0.808;0.0;0.0;0.0;0.0
fearless;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
fears;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
feat;0.0;0.531;0.0;0.0;0.297;0.0;0.445;0.0
fecal;0.0;0.0;0.844;0.0;0.0;0.0;0.0;0.0
feces;0.0;0.0;0.844;0.0;0.0;0.0;0.0;0.0
fedup;0.734;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fee;0.172;0.0;0.0;0.0;0.0;0.0;0.0;0.0
feeble;0.0;0.0;0.0;0.0;0.0;0.391;0.0;0.0
feelgood;0.0;0.0;0.0;0.0;0.736;0.0;0.0;0.0
feeling;0.147;0.555;0.141;0.328;0.359;0.172;0.359;0.518
feelingdown;0.0;0.0;0.0;0.0;0.0;0.672;0.0;0.0
feelinggood;0.0;0.0;0.0;0.0;0.734;0.0;0.0;0.0
feisty;0.269;0.0;0.0;0.0;0.0;0.0;0.0;0.0
felicity;0.0;0.0;0.0;0.0;0.636;0.0;0.0;0.0
fell;0.0;0.0;0.0;0.0;0.0;0.453;0.0;0.0
fellas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.414
fellow;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.492
felon;0.0;0.0;0.0;0.672;0.0;0.0;0.0;0.0
feminism;0.266;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fenced;0.242;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fender;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.359
ferment;0.0;0.438;0.0;0.0;0.0;0.0;0.0;0.0
fermentation;0.0;0.516;0.0;0.0;0.0;0.0;0.0;0.0
ferocious;0.894;0.0;0.422;0.667;0.0;0.0;0.0;0.0
ferocity;0.818;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fervor;0.5;0.0;0.0;0.0;0.295;0.0;0.0;0.0
festival;0.0;0.562;0.0;0.0;0.625;0.0;0.266;0.0
festive;0.0;0.0;0.0;0.0;0.833;0.0;0.0;0.0
fete;0.0;0.469;0.0;0.0;0.484;0.0;0.406;0.0
feud;0.641;0.0;0.0;0.0;0.0;0.0;0.0;0.0
feudalism;0.47;0.0;0.0;0.0;0.0;0.406;0.0;0.0
fever;0.0;0.0;0.0;0.469;0.0;0.0;0.0;0.0
fib;0.328;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fidelity;0.0;0.0;0.0;0.0;0.359;0.0;0.0;0.633
fiend;0.621;0.0;0.578;0.484;0.0;0.0;0.0;0.0
fierce;0.812;0.0;0.352;0.469;0.0;0.0;0.0;0.0
fiesta;0.0;0.586;0.0;0.0;0.773;0.0;0.43;0.281
fiesty;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fight;0.667;0.0;0.0;0.719;0.0;0.0;0.0;0.0
fighting;0.868;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fights;0.803;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fill;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32
filth;0.0;0.0;0.859;0.0;0.0;0.0;0.0;0.0
filthy;0.0;0.0;0.797;0.0;0.0;0.0;0.0;0.0
finalized;0.0;0.0;0.0;0.234;0.0;0.0;0.0;0.0
finally;0.0;0.57;0.125;0.0;0.157;0.0;0.297;0.453
fingerscrossed;0.0;0.0;0.0;0.219;0.0;0.0;0.0;0.0
fire;0.0;0.0;0.0;0.636;0.0;0.0;0.0;0.0
firearms;0.547;0.0;0.0;0.6;0.0;0.0;0.0;0.0
firefly;0.0;0.0;0.0;0.0;0.227;0.0;0.0;0.0
fireman;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625
fireplace;0.0;0.0;0.0;0.0;0.273;0.0;0.0;0.0
firestorm;0.765;0.0;0.0;0.0;0.0;0.0;0.0;0.0
firmness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
firstborn;0.0;0.633;0.0;0.0;0.531;0.0;0.0;0.531
firstworldprobs;0.379;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fisheye;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.281
fit;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
fitness;0.0;0.0;0.0;0.0;0.312;0.0;0.0;0.0
fits;0.561;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fitting;0.0;0.445;0.0;0.0;0.258;0.0;0.0;0.406
fixed;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
flabbergast;0.0;0.0;0.0;0.0;0.0;0.0;0.906;0.0
flabby;0.0;0.0;0.555;0.0;0.0;0.0;0.0;0.0
flaccid;0.0;0.0;0.0;0.0;0.0;0.324;0.0;0.0
flagrant;0.455;0.0;0.5;0.0;0.0;0.0;0.0;0.0
flagship;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
flange;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.242
flares;0.532;0.0;0.0;0.0;0.0;0.0;0.0;0.0
flatter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.297
flattering;0.0;0.0;0.0;0.0;0.576;0.0;0.0;0.0
flatulence;0.0;0.0;0.781;0.0;0.0;0.0;0.0;0.0
flaw;0.0;0.0;0.0;0.0;0.0;0.347;0.0;0.0
flaws;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.227
flea;0.0;0.0;0.578;0.0;0.0;0.0;0.0;0.0
fled;0.0;0.0;0.0;0.534;0.0;0.0;0.0;0.0
flee;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0.0
fleece;0.172;0.0;0.195;0.0;0.0;0.109;0.0;0.0
flesh;0.0;0.0;0.352;0.0;0.0;0.0;0.0;0.0
flexin;0.281;0.0;0.0;0.0;0.0;0.0;0.0;0.0
flinch;0.0;0.453;0.352;0.484;0.0;0.281;0.742;0.0
flirt;0.0;0.586;0.0;0.0;0.594;0.0;0.312;0.281
flog;0.734;0.0;0.57;0.653;0.0;0.562;0.0;0.0
flood;0.0;0.0;0.0;0.547;0.0;0.0;0.0;0.0
flop;0.0;0.0;0.289;0.0;0.0;0.281;0.0;0.0
florence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.281
flounder;0.0;0.0;0.0;0.297;0.0;0.359;0.0;0.0
flowers;0.0;0.0;0.0;0.0;0.406;0.0;0.0;0.0
flows;0.0;0.0;0.0;0.0;0.13;0.0;0.0;0.0
flu;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
fluctuation;0.265;0.0;0.0;0.204;0.0;0.0;0.0;0.0
fluke;0.0;0.0;0.0;0.0;0.0;0.0;0.578;0.0
flurries;0.0;0.0;0.0;0.266;0.0;0.0;0.0;0.0
flying;0.0;0.0;0.0;0.281;0.0;0.0;0.0;0.0
foaming;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
foe;0.441;0.0;0.0;0.594;0.0;0.0;0.0;0.0
foggy;0.0;0.0;0.0;0.0;0.0;0.234;0.0;0.0
follow;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.477
follower;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
fondness;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0
font;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.352
food;0.0;0.0;0.0;0.0;0.258;0.0;0.0;0.336
foodie;0.0;0.0;0.0;0.0;0.331;0.0;0.0;0.0
fool;0.0;0.0;0.461;0.0;0.0;0.0;0.0;0.0
fooled;0.0;0.0;0.0;0.0;0.0;0.531;0.0;0.0
football;0.0;0.469;0.0;0.0;0.25;0.0;0.0;0.0
footing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.359
foray;0.279;0.0;0.0;0.0;0.0;0.0;0.0;0.0
forbid;0.0;0.0;0.0;0.0;0.0;0.438;0.0;0.0
forbidding;0.368;0.0;0.0;0.578;0.0;0.0;0.0;0.0
force;0.418;0.0;0.0;0.266;0.0;0.0;0.0;0.0
forced;0.0;0.0;0.0;0.569;0.0;0.0;0.0;0.0
forcibly;0.591;0.0;0.0;0.7;0.0;0.0;0.0;0.0
forearm;0.156;0.25;0.0;0.0;0.0;0.0;0.0;0.0
foreboding;0.0;0.617;0.0;0.516;0.0;0.0;0.0;0.0
forecast;0.0;0.609;0.0;0.0;0.0;0.0;0.0;0.484
foreclose;0.0;0.0;0.0;0.469;0.0;0.453;0.0;0.0
forefathers;0.0;0.0;0.0;0.0;0.188;0.0;0.0;0.539
foreigner;0.0;0.0;0.0;0.312;0.0;0.0;0.0;0.0
foresee;0.0;0.625;0.0;0.0;0.0;0.0;0.18;0.453
foreseen;0.0;0.602;0.0;0.0;0.0;0.0;0.0;0.0
foresight;0.0;0.617;0.0;0.0;0.0;0.0;0.0;0.555
forestall;0.0;0.422;0.0;0.0;0.0;0.0;0.0;0.0
foreveralone;0.0;0.0;0.0;0.0;0.0;0.688;0.0;0.0
forewarned;0.0;0.562;0.0;0.25;0.0;0.0;0.0;0.0
forfeit;0.409;0.0;0.0;0.0;0.0;0.344;0.0;0.0
forfeiture;0.0;0.0;0.0;0.438;0.0;0.531;0.0;0.0
forgetful;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0
forgive;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.547
forgiveness;0.0;0.0;0.0;0.0;0.453;0.0;0.0;0.0
forgiving;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.508
forgotten;0.0;0.0;0.0;0.266;0.0;0.53;0.0;0.0
forlorn;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0
formality;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.492
formative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.516
formidable;0.0;0.0;0.0;0.359;0.0;0.0;0.0;0.0
forming;0.0;0.531;0.0;0.0;0.0;0.0;0.0;0.0
formula;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.445
forsake;0.0;0.0;0.0;0.0;0.0;0.621;0.0;0.0
forsaken;0.406;0.0;0.0;0.0;0.0;0.719;0.0;0.0
